powertrain,vehicle_type,year,make,model,trim,class,msrp,range,mpg,mpge,kwhp100mi,gal100mi,phev_uf
conventional,suv,2011,chevrolet,equinox,ltz,suv,26361.25,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,chevrolet,suburban,base,suv,47265.5,NA,17.037599999999998,12.6594,NA,0,0
conventional,suv,2011,chevrolet,suburban,fleet,suv,47265.5,NA,17.037599999999998,12.6594,NA,0,0
conventional,suv,2011,chevrolet,suburban,ls,suv,47265.5,NA,17.037599999999998,12.6594,NA,0,0
conventional,suv,2011,chevrolet,suburban,lt,suv,47265.5,NA,17.037599999999998,12.6594,NA,0,0
conventional,suv,2011,chevrolet,suburban,lt1,suv,47265.5,NA,17.037599999999998,12.6594,NA,0,0
conventional,suv,2011,chevrolet,traverse,1lt,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,2lt,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,3lt,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,ls,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,ltz,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,premier,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,unknown,NA,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,chevrolet,traverse,v6,suv,34555,NA,18.81335,0,NA,0,0
conventional,suv,2011,dodge,durango,citadel,suv,35209,NA,17.13655,6.919650000000001,NA,0,0
conventional,suv,2011,dodge,durango,crew,suv,35209,NA,17.13655,6.919650000000001,NA,0,0
conventional,suv,2011,dodge,durango,crew lux,suv,35209,NA,17.13655,6.919650000000001,NA,0,0
conventional,suv,2011,dodge,durango,limited,suv,35209,NA,17.13655,6.919650000000001,NA,0,0
conventional,suv,2011,dodge,durango,r/t,suv,35209,NA,17.13655,6.919650000000001,NA,0,0
conventional,suv,2011,dodge,journey,crew,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,express,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,gt,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,limited,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,lux,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,mainstreet,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,r/t,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,se,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,dodge,journey,sxt,suv,28400.555555555555,NA,20.121,4.808999999999999,NA,0,0
conventional,suv,2011,ford,edge,limited,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,se,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,sel,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,sel plus,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,sport,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,titanium,suv,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,edge,unknown,NA,33391.25,NA,20.522133333333333,0,NA,0,0
conventional,suv,2011,ford,escape,limited,suv,24901.666666666668,NA,23.297066666666662,0,NA,0,0
conventional,suv,2011,ford,escape,se,suv,24901.666666666668,NA,23.297066666666662,0,NA,0,0
conventional,suv,2011,ford,escape,sel,suv,24901.666666666668,NA,23.297066666666662,0,NA,0,0
conventional,suv,2011,ford,escape,xls,suv,24901.666666666668,NA,23.297066666666662,0,NA,0,0
conventional,suv,2011,ford,escape,xlt,suv,24901.666666666668,NA,23.297066666666662,0,NA,0,0
conventional,suv,2011,ford,explorer,base,suv,33471.666666666664,NA,19.55335,0,NA,0,0
conventional,suv,2011,ford,explorer,limited,suv,33471.666666666664,NA,19.55335,0,NA,0,0
conventional,suv,2011,ford,explorer,unknown,NA,33471.666666666664,NA,19.55335,0,NA,0,0
conventional,suv,2011,ford,explorer,xlt,suv,33471.666666666664,NA,19.55335,0,NA,0,0
conventional,suv,2011,gmc,acadia,denali,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sl,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sle,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sle-1,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sle-2,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sle1,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,sle2,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,slt,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,slt-1,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,slt-2,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,slt1,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,slt2,suv,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,acadia,unknown,NA,38520,NA,18.81335,0,NA,0,0
conventional,suv,2011,gmc,terrain,sle,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,terrain,sle-1,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,terrain,sle-2,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,terrain,slt,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,terrain,slt-1,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,terrain,slt-2,suv,27825,NA,20.821433333333335,4.65565,NA,0,0
conventional,suv,2011,gmc,yukon xl,3sa,suv,49015.5,NA,16.025725,12.34215,NA,0,0
conventional,suv,2011,gmc,yukon xl,sle,suv,49015.5,NA,16.025725,12.34215,NA,0,0
conventional,suv,2011,gmc,yukon xl,slt,suv,49015.5,NA,16.025725,12.34215,NA,0,0
conventional,suv,2011,honda,cr-v,base,suv,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,cr-v,ex,suv,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,cr-v,ex-l,suv,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,cr-v,lx,suv,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,cr-v,se,suv,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,cr-v,unknown,NA,25500,NA,23.3191,0,NA,0,0
conventional,suv,2011,honda,pilot,ex,suv,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,honda,pilot,ex-l,suv,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,honda,pilot,lx,suv,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,honda,pilot,touring,suv,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,honda,pilot,unknown,NA,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,honda,pilot,value package,suv,34961.666666666664,NA,18.59055,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,base,suv,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,gls,suv,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,limited,suv,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,se,suv,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,sport,suv,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,santa fe,unknown,NA,26300,NA,21.96404,0,NA,0,0
conventional,suv,2011,hyundai,tucson,eco,suv,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,hyundai,tucson,gl,suv,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,hyundai,tucson,gls,suv,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,hyundai,tucson,limited,suv,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,hyundai,tucson,se,suv,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,hyundai,tucson,unknown,NA,23245,NA,23.6563,0,NA,0,0
conventional,suv,2011,jeep,cherokee,limited,suv,36575,NA,17.497233333333334,4.647016666666667,NA,0,0
conventional,suv,2011,jeep,compass,base,suv,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,compass,latitude,suv,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,compass,limited,suv,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,compass,north,suv,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,compass,sport,suv,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,compass,unknown,NA,22645,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,grand cherokee,laredo,suv,36575,NA,17.497233333333334,4.647016666666667,NA,0,0
conventional,suv,2011,jeep,grand cherokee,limited,suv,36575,NA,17.497233333333334,4.647016666666667,NA,0,0
conventional,suv,2011,jeep,grand cherokee,overland,suv,36575,NA,17.497233333333334,4.647016666666667,NA,0,0
conventional,suv,2011,jeep,liberty,limited,suv,26053,NA,17.6631,0,NA,0,0
conventional,suv,2011,jeep,liberty,renegade,suv,26053,NA,17.6631,0,NA,0,0
conventional,suv,2011,jeep,liberty,sport,suv,26053,NA,17.6631,0,NA,0,0
conventional,suv,2011,jeep,liberty,unknown,NA,26053,NA,17.6631,0,NA,0,0
conventional,suv,2011,jeep,patriot,latitude,suv,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,patriot,latitude x,suv,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,patriot,limited,suv,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,patriot,sport,suv,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,patriot,sport x,suv,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,patriot,unknown,NA,19945,NA,23.7092,0,NA,0,0
conventional,suv,2011,jeep,wrangler,70th anniversary,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler,rubicon,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler,sahara,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler,sport,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler,unknown,NA,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler,x,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,70th anniversary,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,rubicon,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,sahara,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,sport,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,unknown,NA,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,jeep,wrangler unlimited,x,suv,28652.222222222223,NA,16.551650000000002,0,NA,0,0
conventional,suv,2011,kia,sorento,base,suv,26622.272727272728,NA,22.33052,0,NA,0,0
conventional,suv,2011,kia,sorento,ex,suv,26622.272727272728,NA,22.33052,0,NA,0,0
conventional,suv,2011,kia,sorento,lx,suv,26622.272727272728,NA,22.33052,0,NA,0,0
conventional,suv,2011,kia,sorento,sx,suv,26622.272727272728,NA,22.33052,0,NA,0,0
conventional,suv,2011,kia,sorento,unknown,NA,26622.272727272728,NA,22.33052,0,NA,0,0
conventional,suv,2011,kia,sportage,base,suv,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,kia,sportage,ex,suv,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,kia,sportage,lx,suv,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,kia,sportage,sx,suv,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,kia,sportage,sx turbo,suv,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,kia,sportage,unknown,NA,23080.714285714286,NA,23.3325,0,NA,0,0
conventional,suv,2011,lexus,rx,300,suv,39775,NA,20.5015,0,NA,0,0
conventional,suv,2011,lexus,rx,330,suv,39775,NA,20.5015,0,NA,0,0
conventional,suv,2011,lexus,rx,350,suv,39775,NA,20.5015,0,NA,0,0
conventional,suv,2011,lincoln,mkx,base,suv,40340,NA,20.2061,0,NA,0,0
conventional,suv,2011,lincoln,mkx,base/premiere,suv,40340,NA,20.2061,0,NA,0,0
conventional,suv,2011,lincoln,mkx,premiere,suv,40340,NA,20.2061,0,NA,0,0
conventional,suv,2011,lincoln,mkx,unknown,NA,40340,NA,20.2061,0,NA,0,0
conventional,suv,2011,mazda,cx-9,grand touring,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,grand touring awd,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,sport,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,sport awd,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,touring,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,touring awd,suv,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,mazda,cx-9,unknown,NA,31806.666666666668,NA,18.96065,0,NA,0,0
conventional,suv,2011,nissan,armada,le,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,platinum,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,se,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,sl,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,sv,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,titanium,suv,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,armada,unknown,NA,46240,NA,14.53915,0,NA,0,0
conventional,suv,2011,nissan,murano,le,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,platinum,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,s,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,se,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,se awd,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,sl,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,sl 2wd,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,sl awd,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,sv,suv,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,murano,unknown,NA,35012.5,NA,20.2003,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,le,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,le platinum,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,platinum,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,s,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,se,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,silver edition,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,sl,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,sv,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,unknown,NA,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,pathfinder,xe,suv,35610,NA,16.112866666666665,0,NA,0,0
conventional,suv,2011,nissan,rogue,s,suv,23888.333333333332,NA,24.07455,0,NA,0,0
conventional,suv,2011,nissan,rogue,s krom edition,suv,23888.333333333332,NA,24.07455,0,NA,0,0
conventional,suv,2011,nissan,rogue,sl,suv,23888.333333333332,NA,24.07455,0,NA,0,0
conventional,suv,2011,nissan,rogue,sv,suv,23888.333333333332,NA,24.07455,0,NA,0,0
conventional,suv,2011,nissan,rogue,unknown,NA,23888.333333333332,NA,24.07455,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5 x,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5 x premium package,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5 x premium package 4at,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5x,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5x limited,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5x premium package,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,2.5xt,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,base,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,i,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,i limited,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,i premium,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,i touring,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,limited,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,pa,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,premium,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,touring,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,unknown,NA,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,x,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,x limited,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,x premium package,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,x touring,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,xt premium,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,subaru,forester,xt touring,suv,25132.5,NA,22.245866666666668,0,NA,0,0
conventional,suv,2011,toyota,4runner,limited,suv,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,4runner,sr5,suv,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,4runner,sr5 v6,suv,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,4runner,trail,suv,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,4runner,unknown,NA,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,4runner,v6 limited,suv,35548,NA,18.918675,0,NA,0,0
conventional,suv,2011,toyota,highlander,base,suv,32814.375,NA,20.229566666666667,0,NA,0,0
conventional,suv,2011,toyota,highlander,le,suv,32814.375,NA,20.229566666666667,0,NA,0,0
conventional,suv,2011,toyota,highlander,limited,suv,32814.375,NA,20.229566666666667,0,NA,0,0
conventional,suv,2011,toyota,highlander,se,suv,32814.375,NA,20.229566666666667,0,NA,0,0
conventional,suv,2011,toyota,rav4,base,suv,25718.333333333332,NA,22.682975,0,NA,0,0
conventional,suv,2011,toyota,rav4,le,suv,25718.333333333332,NA,22.682975,0,NA,0,0
conventional,suv,2011,toyota,rav4,limited,suv,25718.333333333332,NA,22.682975,0,NA,0,0
conventional,suv,2011,toyota,rav4,sport,suv,25718.333333333332,NA,22.682975,0,NA,0,0
conventional,suv,2011,toyota,rav4,unknown,NA,25718.333333333332,NA,22.682975,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,r-line,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,s,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,se,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,se 4motion w/sunroof & nav.,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,se w/sunroof & nav.,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,sel,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,sel 4motion w/premium nav & dynaudio,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,sel w/premium nav.,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,sport,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,unknown,NA,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2011,volkswagen,tiguan,wolfsburg edition,suv,30582.727272727272,NA,21.50595,0,NA,0,0
conventional,suv,2012,acura,mdx,advance and entertainment package,suv,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,mdx,advance package,suv,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,mdx,base,suv,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,mdx,technology & entertainment package,suv,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,mdx,technology package,suv,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,mdx,unknown,NA,49110,NA,17.7911,0,NA,0,0
conventional,suv,2012,acura,rdx,base,suv,35445,NA,19.99185,0,NA,0,0
conventional,suv,2012,acura,rdx,technology package,suv,35445,NA,19.99185,0,NA,0,0
conventional,suv,2012,acura,rdx,unknown,NA,35445,NA,19.99185,0,NA,0,0
conventional,suv,2012,bmw,x3,3.0i,suv,39900,NA,21.2952,0,NA,0,0
conventional,suv,2012,bmw,x3,3.0si,suv,39900,NA,21.2952,0,NA,0,0
conventional,suv,2012,bmw,x3,30i,suv,39900,NA,21.2952,0,NA,0,0
conventional,suv,2012,bmw,x3,unknown,NA,39900,NA,21.2952,0,NA,0,0
conventional,suv,2012,bmw,x3,xdrive28i,suv,39900,NA,21.2952,0,NA,0,0
conventional,suv,2012,bmw,x3,xdrive35i,suv,39900,NA,21.3181,0,NA,0,0
conventional,suv,2012,bmw,x5,3.0i,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,3.0si,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,4.8is,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,50i,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,base,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,m,suv,87250,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive30i,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive35i,suv,56260,NA,18.5206,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive35i premium,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive35i sport activity,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive48i,suv,56260,NA,14.1099,0,NA,0,0
conventional,suv,2012,bmw,x5,xdrive50i,suv,56260,NA,16.2797,0,NA,0,0
conventional,suv,2012,buick,enclave,base,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,convenience,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,cx,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,cxl,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,cxl-1,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,cxl-2,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,essence,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,leather,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,premium,suv,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,buick,enclave,unknown,NA,40521.25,NA,18.55805,0,NA,0,0
conventional,suv,2012,chevrolet,suburban,fleet,suv,48380.5,NA,17.02765,12.6495,NA,0,0
conventional,suv,2012,chevrolet,suburban,ls,suv,48380.5,NA,17.02765,12.6495,NA,0,0
conventional,suv,2012,chevrolet,suburban,lt,suv,48380.5,NA,17.02765,12.6495,NA,0,0
conventional,suv,2012,chevrolet,traverse,1lt,suv,35340,NA,18.81335,0,NA,0,0
conventional,suv,2012,chevrolet,traverse,2lt,suv,35340,NA,18.81335,0,NA,0,0
conventional,suv,2012,chevrolet,traverse,3lt,suv,35340,NA,18.81335,0,NA,0,0
